Date,open,high,low,close,volume,sma_20,sma_50,ema_20,rsi,macd,macd_signal
2016-06-27,2547.0,2547.0,2482.65,2495.85,2136283,2598.2650000000003,2547.283,2586.4933019132022,40.109341280874126,10.757269750225532,19.27660434191875
2016-06-28,2495.85,2502.9,2458.4,2463.95,2249762,2592.9925,2546.167,2574.822511254802,37.273844265946806,-0.1567872127152441,15.38992603099195
2016-06-29,2475.0,2512.5,2465.3,2502.9,1265632,2586.46,2547.2180000000003,2567.9727482781545,42.608795643961294,-5.598777286669701,11.192185367459619
2016-06-30,2522.0,2562.9,2500.35,2553.1,2560906,2581.6075,2549.792,2566.5562960611874,48.66844073945024,-5.794082589207392,7.794931776126218
2016-07-01,2562.0,2564.6,2494.35,2500.85,1098648,2575.1724999999997,2551.468,2560.2985535791695,43.51806739334528,-10.04916130100537,4.226113160699901
2016-07-04,2516.0,2525.85,2482.0,2494.2,941742,2569.2575,2552.3269999999998,2554.003453238296,42.89587196787636,-13.798876402259793,0.6211152481079623
2016-07-05,2494.2,2497.05,2477.15,2485.3,779874,2561.9649999999997,2552.237,2547.460267215601,42.02977342711768,-17.28940673626539,-2.9609891487667084
2016-07-07,2487.7,2491.85,2425.0,2429.8,1658400,2552.8,2550.611,2536.254527480782,37.01127784601421,-24.25447287560064,-7.219685894133495
2016-07-08,2435.0,2442.05,2403.5,2426.6,1228178,2545.2675,2548.5879999999997,2525.811239149279,36.73889219074857,-29.690299932052767,-11.713808701717351
2016-07-11,2430.0,2471.8,2427.0,2464.15,771816,2540.6875,2547.161,2519.938740182681,42.121719185147185,-30.615346202127057,-15.494116201799294
2016-07-12,2471.7,2475.0,2435.85,2464.95,732768,2536.585,2545.926,2514.70171730814,42.234492656738176,-30.92738705529473,-18.58077037249838
2016-07-13,2478.0,2499.25,2451.25,2493.1,1051150,2534.4975,2546.2259999999997,2512.6444108978408,46.20636528077718,-28.573830606292177,-20.579382419257144
2016-07-14,2486.0,2529.0,2471.0,2521.9,1349994,2532.75,2547.104,2513.525895574237,49.99464474192071,-24.10681252680206,-21.28486844076613
2016-07-15,2517.0,2527.8,2426.55,2445.35,4168183,2527.1025,2546.6049999999996,2507.032953138595,41.60740365703632,-26.43884323344855,-22.315663399302615
2016-07-18,2447.0,2469.0,2430.6,2433.45,1299425,2518.645,2545.806,2500.0250528396814,40.47076224766465,-28.9139232089301,-23.635315361228113
2016-07-19,2427.5,2472.8,2427.5,2466.2,1181448,2508.99,2544.879,2496.8036192359023,44.92958523446727,-27.91104942095808,-24.49046217317411
2016-07-20,2450.0,2502.5,2448.15,2494.95,1407626,2501.1775000000002,2544.32,2496.6270840705783,48.57130593048097,-24.513800163475935,-24.495129771234478
2016-07-21,2489.5,2519.5,2464.45,2506.05,1263574,2493.0975,2544.075,2497.5245046352848,49.947512929136636,-20.687308008315085,-23.7335654186506
2016-07-22,2498.9,2524.0,2492.0,2515.1,758608,2486.585,2543.053,2499.198361336686,51.096534509586505,-16.731653949333577,-22.333183124787197
2016-07-25,2512.0,2563.2,2505.8,2558.95,844398,2485.835,2543.764,2504.8889935903353,56.32787028718946,-9.943814969227788,-19.855309493675318
2016-07-26,2558.95,2568.0,2533.0,2552.6,1155645,2488.6724999999997,2543.7929999999997,2509.4328989626842,55.40359839931795,-5.018940384025427,-16.888035671745342
2016-07-27,2555.0,2580.4,2545.0,2577.55,875255,2494.3525,2543.94,2515.920241918619,58.298972447052215,0.8870888822616507,-13.333010760943944
2016-07-28,2580.5,2629.55,2577.05,2619.25,2316040,2500.17,2545.303,2525.7611712597027,62.66216320842389,8.830706240381005,-8.900267360678955
2016-07-29,2614.0,2634.9,2599.0,2619.3,1244042,2503.48,2546.55,2534.6696311397313,62.66720710947523,14.95769184870369,-4.128675518802426
2016-08-01,2632.0,2725.0,2632.0,2708.25,1980852,2513.85,2550.129,2551.2010948407096,70.34274735977499,26.68330516749029,2.0337206184561167
2016-08-02,2702.9,2715.7,2689.8,2699.2,1289081,2524.1,2554.284,2565.2962286654038,68.79303794585655,34.84401867745055,8.595780230255004
2016-08-03,2686.0,2699.0,2649.05,2656.3,1147351,2532.65,2558.056,2573.963254506794,61.83828398494159,37.418435032235266,14.360311190651057
2016-08-04,2670.0,2682.95,2636.25,2652.0,707708,2543.7599999999998,2560.567,2581.395325506147,61.17074459785716,38.66598704772514,19.221446362065876
2016-08-05,2673.9,2684.3,2632.0,2649.1,934242,2554.8849999999998,2562.575,2587.8433897436566,60.69487744229043,38.971436780115255,23.171444445675753
2016-08-08,2640.0,2668.0,2629.05,2649.5,1029122,2564.1524999999997,2564.1119999999996,2593.715447863309,60.74024404270454,38.798539142755544,26.29686338509171
2016-08-09,2658.0,2659.8,2578.85,2650.2,1130957,2573.415,2564.3880000000004,2599.0949290191843,60.825458588737725,38.27676989248448,28.692844686570268
2016-08-10,2651.0,2682.0,2648.0,2675.4,1031039,2582.53,2566.508,2606.362078636405,63.86611908664484,39.44203022469401,30.842681794195016
2016-08-11,2665.55,2715.0,2665.55,2709.9,1116569,2591.93,2568.035,2616.2228330519856,67.57656627403992,42.657638402639805,33.205673115883975
2016-08-12,2705.0,2744.8,2702.05,2738.45,1163679,2606.585,2569.801,2627.863515618463,70.29496647288862,46.968355483336836,35.95820958937455
2016-08-16,2738.0,2740.0,2673.85,2691.7,1591877,2619.4975,2571.044,2633.943180797657,61.24067370576403,46.08110128179351,37.98278792785834
2016-08-17,2699.0,2699.0,2618.0,2624.55,924283,2627.415,2571.285,2633.0485921502614,51.06618089009995,39.504123189053644,38.2870549800974
2016-08-18,2635.0,2657.55,2630.1,2638.55,646032,2634.595,2571.433,2633.572535754998,52.82589915935188,35.017839803698735,37.633211944817674
2016-08-19,2640.0,2646.45,2600.0,2603.5,1208122,2639.4674999999997,2571.241,2630.7084847307124,48.15676840359427,28.30787031598493,35.76814361905112
2016-08-22,2588.0,2594.45,2536.3,2548.7,1132637,2641.1475,2570.67,2622.898152851597,41.918399536158226,18.356664930272473,32.285847881295396
2016-08-23,2544.95,2604.95,2540.2,2601.05,751687,2643.2524999999996,2571.5759999999996,2620.81737638954,48.74869449090136,14.527012107502742,28.734080726536867
2016-08-24,2589.8,2602.0,2569.05,2572.05,558439,2644.225,2572.0769999999998,2616.172864352441,45.552872046932706,9.047631552825806,24.796790891794657
2016-08-25,2580.0,2589.7,2526.0,2551.05,969845,2642.9,2572.401,2609.970686795066,43.3372922040839,2.976348992291605,20.43270251189405
2016-08-26,2559.8,2572.55,2517.2,2524.95,625157,2638.185,2571.763,2601.873478528869,40.688492397780394,-3.8963236576119016,15.56689727799286
2016-08-29,2534.95,2534.95,2466.75,2500.55,744364,2632.2475000000004,2570.6079999999997,2592.2236234308816,38.3298684957318,-11.182932444201015,10.216931333554086
2016-08-30,2510.0,2549.8,2501.25,2544.15,722013,2624.0425,2569.439,2587.6451831041313,44.518782214659616,-13.286310468518423,5.516282973139585
2016-08-31,2550.0,2550.0,2500.85,2511.3,1615834,2614.6475,2566.479,2580.37421328469,41.166667779519805,-17.403358089069116,0.9323547606978453
2016-09-01,2524.9,2534.95,2487.05,2507.5,672868,2607.2075,2563.605,2573.4338120194816,40.78410788996809,-20.733770235208794,-3.400870238483483
2016-09-02,2512.0,2519.4,2496.05,2514.8,871165,2600.3475000000003,2560.548,2567.8496394461977,41.90108856897371,-22.52444903648393,-7.225585998083573
2016-09-06,2519.9,2520.15,2480.0,2484.05,1119533,2592.0950000000003,2557.322,2559.8687214037027,38.59828786422976,-26.123705088349197,-11.005209816136698
2016-09-07,2499.7,2499.7,2423.0,2440.55,1927020,2581.6475,2554.654,2548.5050336509694,34.46016623820462,-32.116014472706865,-15.227370747450731
2016-09-08,2360.0,2360.0,2284.75,2322.1,3510758,2565.2425,2551.179,2526.9426494937343,26.217655026557296,-45.89385214452295,-21.360667026865176
2016-09-09,2329.7,2366.65,2320.05,2352.45,1371219,2549.095,2548.949,2510.324301922902,30.785857403626764,-53.744364825923185,-27.83740658667678
2016-09-12,2337.0,2363.95,2324.0,2359.05,1012227,2531.5525000000002,2546.0719999999997,2495.917225549292,31.775106520501495,-58.75608427914631,-34.02114212517069
2016-09-14,2362.0,2377.6,2310.0,2328.45,1034929,2511.0525000000002,2541.579,2479.967965973169,29.65858163081812,-64.45408573931672,-40.1077308479999
2016-09-15,2339.95,2342.1,2316.75,2326.95,1409482,2492.815,2538.101,2465.394826356677,29.55465740206209,-68.30347052162324,-45.74687878272457
2016-09-16,2336.7,2376.0,2320.0,2361.7,2179002,2479.6724999999997,2535.451,2455.519128608422,35.21795422398368,-67.76890337930945,-50.15128370204155
2016-09-19,2365.0,2427.0,2350.0,2411.45,1401273,2468.3175,2533.974,2451.322068740953,42.36206838144404,-62.6091268047976,-52.642852322592766
2016-09-20,2411.0,2416.9,2385.4,2406.5,592276,2458.4675,2533.508,2447.0533002894335,41.867341049351914,-58.24794428283212,-53.76387071464064
2016-09-21,2407.7,2424.0,2400.7,2413.4,839010,2451.7025,2533.244,2443.848224071392,42.86893035310016,-53.61684180228576,-53.734464932169665
2016-09-22,2425.25,2428.0,2371.1,2378.0,1428787,2440.55,2531.5209999999997,2437.5769646360213,39.142782846141245,-52.20139864171733,-53.42785167407921
2016-09-23,2382.0,2403.85,2371.15,2398.1,900363,2431.8525,2530.1839999999997,2433.817253718305,42.21404689148974,-48.894126665298245,-52.52110667232302
2016-09-26,2401.1,2419.1,2395.0,2401.1,876738,2424.355,2528.344,2430.7013247927525,42.67902076184434,-45.50644489841352,-51.118174317541126
2016-09-27,2401.1,2448.0,2401.1,2436.1,1019396,2419.9125,2526.6279999999997,2431.2154843362996,47.94192915013485,-39.5416635152601,-48.80287215708492
2016-09-28,2431.0,2437.5,2415.2,2423.05,865664,2416.0375,2526.1820000000002,2430.437819161414,46.237292751151884,-35.45881014082124,-46.13405975383218
2016-09-29,2435.0,2456.5,2419.6,2437.8,1801979,2410.7200000000003,2526.269,2431.1389792412792,48.46759073195843,-30.679266213373467,-43.04310104574044
2016-09-30,2437.05,2449.8,2423.1,2430.8,1087682,2406.695,2525.561,2431.1066955040146,47.46132581722749,-27.143392581174794,-39.86315935282732
2016-10-03,2450.0,2457.65,2401.1,2411.7,909440,2401.9049999999997,2523.896,2429.2584387893467,44.73233261057282,-25.58744152938243,-37.008015788138344
2016-10-04,2420.0,2425.05,2398.0,2405.15,890359,2396.4224999999997,2521.8779999999997,2426.962396999885,43.8021868767718,-24.599303907272315,-34.526273411965136
2016-10-05,2408.0,2415.4,2376.1,2386.35,588177,2391.5375,2519.3030000000003,2423.094549666563,41.156896773009905,-25.044503161661396,-32.62991936190439
2016-10-06,2395.0,2402.4,2372.75,2388.75,1133786,2388.9474999999998,2515.899,2419.8236401745094,41.64142631160929,-24.916445561406363,-31.087224601804788
2016-10-07,2388.0,2388.0,2358.2,2367.8,908256,2391.2325,2512.203,2414.869007776937,38.64965891745176,-26.203392506376076,-30.110458182719047
2016-10-10,2369.9,2386.9,2355.05,2380.3,601071,2392.625,2508.258,2411.5767213219906,41.35691719205949,-25.915919115609995,-29.271550369297238
2016-10-13,2363.3,2369.9,2320.9,2328.9,2586667,2391.1175,2502.451,2403.7027478627538,34.59638065226291,-29.495637466256085,-29.31636778868901
2016-10-14,2315.0,2387.0,2291.0,2366.2,3870607,2393.005,2497.389,2400.1310575901102,42.00525221912092,-28.98862890945429,-29.250820012842066
2016-10-17,2368.9,2375.8,2344.4,2362.45,1364173,2394.7799999999997,2490.473,2396.5423854386713,41.49631184804688,-28.560190536923983,-29.11269411765845
2016-10-18,2376.0,2415.7,2354.8,2400.2,1064316,2396.705,2484.493,2396.8907296826073,48.2886535106085,-24.88765117910725,-28.267685529948213
2016-10-19,2401.0,2410.0,2370.3,2395.1,992529,2395.8875,2479.269,2396.720183998549,47.486523877613735,-22.133523178776613,-27.040853059713896
2016-10-20,2396.9,2409.35,2386.0,2401.15,632927,2395.62,2474.252,2397.1420712367826,48.57776394740552,-19.240875620924726,-25.48085757195606
2016-10-21,2400.0,2431.9,2398.25,2428.65,629830,2396.3825,2469.8430000000003,2400.1428263570892,53.32554611682251,-14.561554877639992,-23.296997033092847
2016-10-24,2428.2,2434.9,2402.55,2427.7,626595,2398.8675000000003,2465.407,2402.7673190849855,53.14300465351999,-10.805260222614834,-20.798649670997246
2016-10-25,2405.0,2414.6,2381.0,2398.45,886233,2398.8849999999998,2460.372,2402.3561458387967,47.72589926753114,-10.072490789502808,-18.65341789469836
2016-10-26,2398.6,2402.75,2372.5,2396.25,718565,2398.6425,2454.7889999999998,2401.7746081398636,47.33507123353268,-9.559096039463384,-16.834553523651365
2016-10-27,2379.7,2429.5,2365.5,2418.1,1470801,2397.7425,2448.953,2403.3294073646384,51.576401499218406,-7.3049081750223195,-14.928624453925556
2016-10-28,2410.0,2415.1,2388.0,2398.7,876051,2396.525,2442.158,2402.888511425149,47.888756368299966,-7.0031381025969495,-13.343527183659836
2016-10-30,2398.7,2408.95,2382.0,2391.05,42676,2394.1875,2436.145,2401.7610341465634,46.477565228555285,-7.2971571273055815,-12.134253172388984
2016-11-01,2399.7,2399.7,2334.15,2350.0,1467388,2390.1475,2430.654,2396.8314118468907,39.714576979534186,-10.718999301908298,-11.851202398292848
2016-11-02,2341.0,2344.0,2295.0,2304.05,1162538,2384.7650000000003,2423.9640000000004,2387.9950869090917,33.787873947367984,-16.943303007913983,-12.869622520217074
2016-11-03,2294.0,2335.0,2284.5,2319.45,731655,2380.48,2418.2830000000004,2381.46698339394,37.171924714424456,-20.39831812791408,-14.375361641756477
2016-11-04,2320.0,2336.15,2294.0,2330.55,591876,2377.69,2413.92,2376.6177468802316,39.569341833157544,-21.98730925466134,-15.897751164337452
2016-11-07,2337.9,2344.9,2260.05,2277.05,1024026,2372.105,2407.44,2367.13510432021,33.027738945632905,-27.249483963598323,-18.16809772418963
2016-11-08,2280.45,2307.0,2260.0,2283.2,966817,2367.875,2401.663,2359.141284861142,34.37089916619355,-30.57113669608634,-20.648705518568974
2016-11-09,2180.0,2275.0,2142.85,2169.85,2250113,2357.3525,2394.0389999999998,2341.113543445795,24.584461219250812,-41.867347393094406,-24.892433893474063
2016-11-10,2204.8,2217.5,2140.8,2155.45,1086213,2348.68,2386.649,2323.4313012128623,23.66268923543619,-51.389252099946134,-30.19179753476848
2016-11-11,2147.05,2147.05,2086.2,2101.15,1199212,2335.4275,2378.661,2302.2616534783037,20.535900232781017,-62.59542527938902,-36.67252308369259
2016-11-15,2116.9,2157.55,2051.9,2121.3,3145162,2323.37,2370.204,2285.027210289894,24.521708825930702,-69.05444500368867,-43.14890746769181
2016-11-16,2145.1,2208.9,2138.0,2189.6,2009979,2312.84,2363.77,2275.9389045479993,36.20266388264741,-67.8795522520295,-48.095036424559346
2016-11-17,2185.0,2208.6,2130.15,2137.2,1252344,2299.9449999999997,2356.364,2262.7256755434278,32.098402770382194,-70.36555306195987,-52.54913975203945
2016-11-18,2142.0,2150.0,2104.2,2125.1,1070267,2286.1425000000004,2348.57,2249.6184683488154,31.21828209785771,-72.4766300149031,-56.53463780461218
2016-11-21,2126.2,2140.0,2105.0,2132.9,896683,2271.355,2341.547,2238.502423744166,32.50308537739984,-72.6824409607716,-59.76419843584407
2016-11-22,2132.0,2177.45,2122.05,2135.0,659430,2256.72,2335.4359999999997,2228.6450500542455,32.866674726527094,-71.84787755983325,-62.18093426064191
2016-11-23,2149.0,2162.95,2127.2,2156.35,637904,2244.6150000000002,2332.121,2221.7598071919365,36.60555618082825,-68.67210421083792,-63.47916825068111
2016-11-24,2154.9,2207.6,2137.0,2188.45,1513117,2234.225,2328.841,2218.587444602228,41.84939805539458,-62.84069085523379,-63.351472771591645
2016-11-25,2212.0,2307.25,2192.2,2300.35,2138074,2228.3375,2327.667,2226.374354640111,55.628290008045724,-48.62929075206557,-60.40703636768644
2016-11-28,2294.0,2319.45,2251.9,2282.6,962148,2222.5325,2326.7499999999995,2231.7291780077194,53.464196230502104,-38.35677738631239,-55.99698457141163
2016-11-29,2275.0,2292.0,2252.55,2259.85,721148,2215.9725,2325.408,2234.4073515307937,50.73964179061947,-31.686212471419367,-51.13483015141318
2016-11-30,2265.0,2294.75,2242.3,2276.05,1722916,2212.275,2323.695,2238.3733180516706,52.59231775849622,-24.80658226776859,-45.86918057468427
2016-12-01,2277.0,2290.0,2254.05,2263.45,561526,2210.245,2320.735,2240.7615734753213,50.98613769518965,-20.13899071484866,-40.72314260271715
2016-12-02,2258.0,2270.8,2205.2,2221.85,999016,2205.3650000000002,2317.042,2238.9604712395762,45.991987838027455,-19.571060116807985,-36.49272610553532
2016-12-05,2229.0,2237.85,2170.0,2186.0,1124763,2198.1375,2312.494,2233.916616835807,42.15946251088039,-21.762897282254016,-33.54676034087906
2016-12-06,2190.0,2203.95,2169.9,2182.35,796722,2193.4025,2308.581,2229.005510470492,41.777750093327214,-23.523306488432354,-31.54206957038972
2016-12-07,2182.2,2184.45,2145.65,2154.55,1032853,2186.97,2303.71,2221.914509473302,38.889652279882434,-26.852136419330236,-30.604082940177825
2016-12-08,2160.5,2199.0,2160.0,2195.75,1619773,2188.2650000000003,2299.603,2219.422651428226,44.96212548604807,-25.867577118246572,-29.65678177579158
2016-12-09,2205.0,2219.9,2173.3,2195.25,794359,2190.255,2294.786,2217.1204941493475,44.90380897868403,-24.841297584711356,-28.693684937575537
2016-12-12,2194.8,2217.6,2163.0,2208.2,655879,2195.6075,2290.489,2216.270923277981,46.827418275050846,-22.721092279693494,-27.499166405999127
2016-12-13,2218.0,2218.0,2183.0,2200.3,1073767,2199.5575,2285.739,2214.7498829657925,45.777419942029105,-21.431232370865928,-26.28557959897249
2016-12-14,2214.0,2224.7,2189.0,2207.6,935183,2200.4575,2281.275,2214.068941730955,46.960910792898304,-19.594091617558206,-24.947282002689633
2016-12-15,2202.0,2272.1,2202.0,2259.3,2147705,2206.5625,2278.227,2218.376661566102,54.530275268691625,-13.80722531092033,-22.719270664335774
2016-12-16,2277.0,2290.0,2252.0,2282.65,993615,2214.4399999999996,2275.777,2224.49793189314,57.48162733324487,-7.253330337789066,-19.626082599026432
2016-12-19,2280.0,2297.7,2261.3,2288.9,667105,2222.2400000000002,2273.828,2230.6314621890315,58.262540103311274,-1.5372778051332716,-16.0083216402478
2016-12-20,2292.0,2345.0,2287.05,2339.3,1461380,2232.4550000000004,2272.839,2240.980846742457,64.00392019592135,6.9791425871771935,-11.410828794762802
2016-12-21,2343.8,2343.8,2305.6,2313.6,1017451,2240.3175,2271.755,2247.8969565765083,59.508632178663504,11.521874887851482,-6.824288058239945
2016-12-22,2306.0,2325.0,2286.2,2307.7,934150,2246.2799999999997,2270.3030000000003,2253.5924845216027,58.492949513074606,14.479036948062458,-2.563623056979465
2016-12-23,2300.0,2317.75,2278.8,2288.1,559477,2245.6675,2269.4869999999996,2256.8789145671644,55.12682778071086,15.067365776454608,0.9625747097073498
2016-12-26,2266.0,2301.6,2266.0,2293.1,448704,2246.1925,2268.025,2260.328541751244,55.82521986676526,15.755459692984914,3.921151706362863
2016-12-27,2281.5,2330.0,2281.5,2323.4,647346,2249.37,2267.244,2266.335347298744,59.89838236460099,18.532109232226958,6.843343211535682
2016-12-28,2326.7,2349.9,2303.15,2313.4,675209,2251.2375,2265.5080000000003,2270.8176951750543,57.99769736925677,19.698633979699025,9.414401365168352
2016-12-29,2303.0,2359.9,2303.0,2351.7,981758,2255.65,2264.64,2278.520771825049,62.85879654357492,23.4433626681207,12.22019362575882
2016-12-30,2354.9,2378.6,2345.65,2365.55,702874,2262.835,2263.9280000000003,2286.8092697464726,64.46059269296182,27.214949387902834,15.219144778187625
2017-01-02,2366.6,2375.1,2352.4,2361.35,411566,2271.6025,2262.582,2293.908386913475,63.56531924076686,29.524711639721772,18.080258150494455
2017-01-03,2361.25,2371.7,2343.3,2368.25,737662,2280.8975,2261.393,2300.988540540763,64.43913173864193,31.54831782972542,20.773870086340647
2017-01-04,2369.7,2388.85,2358.3,2379.5,710033,2292.1449999999995,2261.014,2308.4658223940237,65.87610915430483,33.671675182808485,23.353431105634215
2017-01-05,2384.0,2389.95,2320.4,2334.4,1108202,2299.0775,2259.777,2310.935744070783,56.09073530620082,31.353830656787522,24.953511015864876
2017-01-06,2321.0,2329.35,2257.1,2281.4,1504948,2303.385,2257.0429999999997,2308.122816064042,47.21484267703507,24.952626761394185,24.95333416497074
2017-01-09,2275.0,2311.3,2257.0,2303.7,927289,2308.16,2255.143,2307.7015954865146,50.746447822164534,21.431995484246272,24.24906642882585
2017-01-10,2304.0,2329.8,2291.5,2315.35,766957,2313.9125,2253.629,2308.4300149639894,52.53316709418184,19.358771600620912,23.271007463184862
2017-01-11,2315.0,2329.6,2280.2,2324.4,965648,2319.7524999999996,2253.1169999999997,2309.9509659198,53.93124876442374,18.235775434240622,22.263961057396017
2017-01-12,2324.4,2360.0,2304.0,2344.35,1285187,2324.005,2253.923,2313.227064403629,56.942001753638316,18.739573019734962,21.559083449863806
2017-01-13,2348.0,2357.95,2237.85,2249.3,5117790,2322.3375,2252.52,2307.138772555664,42.642886047848755,11.338393657717916,19.514945491434627
2017-01-16,2250.0,2273.9,2228.0,2258.55,1682404,2320.82,2251.08,2302.5112704075054,44.11369459399959,6.14842813297264,16.84164201974223
2017-01-17,2254.9,2287.8,2252.8,2278.75,1504978,2317.7925,2251.114,2300.2482922734575,47.292304291468845,3.623544281585964,14.198022472110978
2017-01-18,2278.0,2298.0,2265.45,2295.1,1568287,2316.8675,2251.352,2299.7579787236045,49.781978244295374,2.9083384802820547,11.940085673745193
2017-01-19,2295.0,2295.15,2282.95,2291.0,1125838,2316.0325000000003,2253.775,2298.923885511833,49.15495087882969,1.9877830692284988,9.949625152841854
2017-01-20,2287.0,2300.0,2265.0,2285.35,1018623,2315.895,2256.373,2297.631134510706,48.25298969921436,0.7931851480984733,8.118337151893178
2017-01-23,2265.0,2313.5,2259.8,2306.7,1159273,2316.575,2260.484,2298.4948359858768,51.8485306437123,1.551341362049243,6.804937993924391
2017-01-24,2304.0,2323.0,2290.0,2318.35,1141319,2316.3225,2264.425,2300.3858039872216,53.737482825445724,3.0570040212755885,6.0553511993946305
2017-01-25,2322.6,2360.0,2318.05,2353.0,2055824,2318.3025000000002,2267.693,2305.3966797979624,58.90162369913915,6.96591916430134,6.237464792375973
2017-01-27,2345.05,2378.75,2345.05,2357.8,1435829,2318.6075,2272.105,2310.3874721981565,59.57482266042227,10.331981807250031,7.056368195350785
2017-01-30,2341.0,2351.95,2318.15,2332.9,1288978,2316.975,2276.261,2312.531522464999,54.58026315937643,10.865142204918811,7.818122997264391
2017-01-31,2320.0,2332.05,2200.05,2229.8,2333402,2310.3975,2278.199,2304.652329849285,39.728435585728235,2.9345397563129154,6.841406349074097
2017-02-01,2220.0,2239.95,2155.55,2167.9,2432076,2300.38,2278.857,2291.6282984350673,33.784449465801885,-8.250228996940677,3.823079279871142
2017-02-02,2170.05,2219.0,2153.0,2207.65,3004741,2291.7875,2279.883,2283.6303652507754,39.99324854961608,-13.748264584282424,0.30881050704042856
2017-02-03,2209.7,2243.0,2191.0,2232.55,1076686,2286.695,2280.765,2278.7655685602253,43.56315810272398,-15.912842157449631,-2.9355200258575835
2017-02-06,2258.0,2258.5,2214.95,2240.75,1204455,2284.6625,2279.573,2275.1450382211565,44.7292996090294,-16.773262282780706,-5.7030684772422084
2017-02-07,2244.0,2252.6,2226.0,2244.6,907319,2281.7075,2278.813,2272.235986961999,45.300779883728815,-16.94910981934754,-7.9522767456632755
2017-02-08,2244.9,2282.6,2244.05,2270.95,1106292,2279.4875,2279.035,2272.113512013237,49.17420389259613,-14.79173555518355,-9.320168507567331
2017-02-09,2275.0,2328.0,2270.2,2317.3,2016601,2279.1325,2279.86,2276.4169870595956,55.18572141937909,-9.235482378927827,-9.30323128183943
2017-02-10,2311.0,2424.45,2311.0,2397.95,2891080,2281.8125000000005,2282.55,2287.9915597205863,63.3161609427158,1.6565733275851926,-7.1112703599545055
2017-02-13,2396.0,2429.0,2382.35,2414.25,1909906,2290.0600000000004,2286.3979999999997,2300.0161730805307,64.70970535618352,11.47164177767263,-3.3946879324290786
2017-02-14,2419.65,2419.65,2398.0,2406.25,1016664,2297.445,2290.803,2310.1336804061943,63.436000240067024,18.392602622867344,0.9627701786302056
2017-02-15,2397.0,2428.0,2375.1,2413.7,962486,2304.1925,2295.43,2319.997139415128,64.14380685744521,24.199707528671297,5.610157648638424
2017-02-16,2460.0,2478.0,2435.6,2447.75,2087840,2311.825,2301.294,2332.164078518449,67.26302005953548,31.189892767934452,10.72610467249763
2017-02-17,2472.0,2475.6,2402.0,2407.9,1361662,2317.67,2305.5370000000003,2339.377023421454,60.616868077957335,33.13217587256531,15.207318912511168
2017-02-20,2425.0,2555.0,2408.1,2502.2,1986974,2328.5125,2311.676,2354.883973571792,68.53888937509237,41.798840118387034,20.525623153686343
2017-02-21,2514.0,2525.9,2455.15,2465.35,2750556,2336.445,2316.819,2365.4045475173352,63.18976179244223,45.173020480573086,25.455102619063695
2017-02-22,2465.9,2470.0,2400.15,2411.5,2252748,2341.1025,2321.0429999999997,2369.794590610922,56.27759339757875,43.00609033151068,28.965300161553095
2017-02-23,2415.0,2493.25,2415.0,2481.8,2426676,2347.5425,2326.527,2380.461772457501,62.10533124766025,46.426232347697805,32.45748659878204
2017-02-27,2479.1,2502.0,2470.05,2489.85,1069946,2354.145,2331.1380000000004,2390.87969889012,62.71813139233979,49.218922162684976,35.80977371156263
2017-02-28,2489.5,2490.0,2450.0,2466.25,1177414,2360.8125,2334.81,2398.0578228053464,59.67157613752341,48.96340652300114,38.44050027385033
2017-03-01,2479.9,2501.9,2470.0,2479.55,565187,2373.3,2338.623,2405.8189825381705,60.826446507178275,49.26619732925428,40.60563968493113
2017-03-02,2486.7,2510.0,2470.05,2501.45,772471,2389.9775,2341.866,2414.926698486916,62.71957462602035,50.688996994218996,42.622311146788704
2017-03-03,2492.0,2499.7,2475.4,2494.05,506985,2404.2975,2345.475,2422.4622510119716,61.63566907532443,50.63576029874366,44.2250009771797
2017-03-06,2480.0,2484.0,2454.55,2472.5,700347,2416.295,2348.771,2427.2277509155933,58.46684427865417,48.297916616548264,45.039584105053414
2017-03-07,2482.9,2505.0,2475.05,2499.8,755836,2429.2475,2353.005,2434.1393936855366,61.189047071127,48.09364687560901,45.650396659164535
2017-03-08,2502.0,2520.0,2492.2,2512.2,895755,2442.6275,2357.387,2441.573737144057,62.39468929002315,48.37470452158959,46.195258231649554
2017-03-09,2514.15,2524.0,2504.05,2519.75,429234,2455.0675,2361.3140000000003,2449.0190955112894,63.14538844908826,48.64590689924853,46.68538796516935
2017-03-10,2519.6,2549.55,2513.95,2542.25,585710,2466.315,2365.891,2457.898229272119,65.36440072204181,50.09888988004377,47.368088348144234
2017-03-14,2556.8,2587.15,2551.05,2567.5,1701147,2474.7925,2370.2070000000003,2468.336493150965,67.71375721598275,52.68058435354396,48.430587549224185
2017-03-15,2572.0,2572.15,2493.85,2498.3,1511248,2478.995,2372.8619999999996,2471.190160469921,56.4189112590153,48.582702993994644,48.46101063817828
2017-03-16,2506.0,2527.0,2506.0,2520.9,785909,2484.7275,2376.0530000000003,2475.924430901357,58.833979013573284,46.62131215111185,48.093070940764996
2017-03-17,2546.0,2546.0,2509.75,2525.75,1296576,2490.33,2379.203,2480.6697231964663,59.35452775459357,44.94020750610571,47.46249825383314
2017-03-20,2525.95,2525.95,2466.0,2480.0,1743770,2491.9425,2381.213,2480.605940034898,52.5979694195361,39.46139096080333,45.86227679522718
2017-03-21,2482.0,2492.0,2465.0,2486.7,1686850,2495.8825,2384.259,2481.186326698241,53.43397510406483,35.2536413488333,43.7405497059484
